work_year,target,employment_type,job_title,salary,salary_currency,employee_residence,remote_ratio,company_location
0.933090760892103,4,2,47,0.035444202376465964,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.10826505192860322,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,0.032968590760530235,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.0809095435725134,19,75,-1.04837274073339,70
0.933090760892103,4,2,45,-0.023023554962896164,19,75,-1.04837274073339,70
0.933090760892103,4,2,45,-0.0942332852894795,19,75,-1.04837274073339,70
0.933090760892103,4,2,4,-0.025208282213959446,19,75,1.0282812738738005,70
0.933090760892103,4,2,4,-0.12175713523545295,19,75,1.0282812738738005,70
-0.4019626865857902,4,2,47,-0.1564156978585532,7,26,1.0282812738738005,28
0.933090760892103,4,2,25,-0.09328760165219205,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.12980287298724408,19,75,-1.04837274073339,70
0.933090760892103,4,2,88,0.10228571600673071,19,75,-1.04837274073339,70
0.933090760892103,4,2,88,-0.03139731125379877,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.16136692109042466,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.17374497917010331,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.06234245645299541,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.04377536933347743,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.0809095435725134,19,75,1.0282812738738005,70
0.933090760892103,4,2,25,-0.012830224134280789,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.07657722324462586,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,0.037300911088417765,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.10727480728222893,19,75,-1.04837274073339,70
0.933090760892103,4,2,4,-0.07113087768956726,19,75,1.0282812738738005,70
0.933090760892103,4,2,4,-0.11544432561481685,19,75,1.0282812738738005,70
0.933090760892103,4,2,4,-0.046250980949413156,19,75,1.0282812738738005,70
0.933090760892103,4,2,4,-0.1205193294274851,19,75,1.0282812738738005,70
0.933090760892103,4,2,8,0.061438124343791145,19,75,-1.04837274073339,70
0.933090760892103,2,2,33,-0.04377536933347743,19,75,-1.04837274073339,70
0.933090760892103,2,2,33,-0.12423274685138869,19,75,-1.04837274073339,70
0.933090760892103,4,2,89,-0.09947663069203137,19,75,1.0282812738738005,70
0.933090760892103,4,2,89,-0.12423274685138869,19,75,1.0282812738738005,70
0.933090760892103,4,2,8,-0.0066411950944414615,19,75,1.0282812738738005,70
0.933090760892103,4,2,8,-0.03263511706176664,19,75,1.0282812738738005,70
0.933090760892103,4,2,25,-0.075339417436658,19,75,1.0282812738738005,70
0.933090760892103,4,2,25,-0.10309721268033739,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,0.011350312324371463,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.07952939009662922,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.09328760165219205,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.014068029942248655,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.05986684483705968,19,75,-1.04837274073339,70
0.933090760892103,2,2,4,0.013163697833044387,19,75,1.0282812738738005,70
0.933090760892103,2,2,4,-0.07100709710877047,19,75,1.0282812738738005,70
0.933090760892103,4,2,25,-0.028921699637863042,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.10195224230796711,19,75,-1.04837274073339,70
0.933090760892103,4,2,89,-0.00045216605460213406,19,75,-1.04837274073339,70
0.933090760892103,4,2,89,-0.09204979584422418,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.13661080493106734,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.038824146101605964,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.12547055265935655,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,0.04287103722427316,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.0375863402936381,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.08462296099641699,19,75,1.0282812738738005,70
0.933090760892103,4,2,37,-0.014315591103842229,19,75,-1.04837274073339,70
0.933090760892103,4,2,37,-0.13017421472963445,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.10566565973187071,19,75,1.0282812738738005,70
0.933090760892103,4,2,25,-0.12175713523545295,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.00045216605460213406,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.06853148549283473,19,75,-1.04837274073339,70
0.933090760892103,4,2,37,-0.11804371781154936,19,75,1.0282812738738005,70
0.933090760892103,4,2,37,-0.15394008624261746,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.056153427413156085,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.08709857261235272,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.08833637842032059,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.12918397008326016,19,75,-1.04837274073339,70
0.933090760892103,1,2,25,-0.1923120662896213,2,11,-1.04837274073339,12
-0.4019626865857902,4,2,1,0.08000521146330912,19,11,-1.04837274073339,12
0.933090760892103,4,1,73,-0.19850109532946061,19,74,-0.010045733429794819,69
0.933090760892103,3,2,69,0.08706070456872596,19,75,1.0282812738738005,70
0.933090760892103,3,2,69,-0.07416350191908853,19,75,1.0282812738738005,70
0.933090760892103,1,2,47,-0.17374497917010331,2,11,1.0282812738738005,12
0.933090760892103,4,2,31,0.04967896916809642,19,75,-1.04837274073339,70
